Node,Degree
2997,1
2998,2
2999,2
3000,2
3001,1
3002,1
3003,1
3004,1
3005,2
3006,1
3007,1
3008,1
3009,3
3010,2
3011,2
3012,1
3013,1
3014,1
3015,2
3016,1
3017,2
3018,2
3019,20
3020,8
3021,1
3022,1
3023,1
3024,1
3025,2
3026,3
3027,1
3028,1
3029,1
3030,1
3031,1
3032,53
3033,1
3034,2
3035,2
3036,5
3037,3
3038,11
3039,4
3040,27
3041,1
3042,1
3043,3
3044,2
3045,1
3046,17
3047,1
3048,1
3049,2
3050,1
3051,1
3052,10
3053,5
3054,1
3055,3
3056,2
3057,1
3058,1
3059,1
3060,3
3061,1
3062,217
3063,1
3064,1
3065,1
3066,1
3067,1
3068,1
3069,10
3070,2
3071,1
3072,1
3073,3
3074,1
3075,3
3076,2
3077,1
3078,2
3079,10
3080,1
3081,3
3082,1
3083,1
3084,1
3085,7
3086,1
3087,3
3088,1
3089,1
3090,1
3091,1
3092,5
3093,26
3094,1
3095,2
3096,1
3097,6
3098,2
3099,1
3100,10
3101,1
3102,1
3103,2
3104,8
3105,2
3106,1
3107,2
3108,1
3109,1
3110,2
3111,1
3112,1
3113,1
3114,6
3115,2
3116,2
3117,9
3118,1
3119,1
3120,4
3121,5
3122,2
3123,1
3124,8
3125,6
3126,15
3127,3
3128,13
3129,3
3130,2
3131,1
3132,1
3133,2
3134,2
3135,11
3136,1
3137,2
3138,4
3139,11
3140,4
3141,2
3142,3
3143,1
3144,1
3145,5
3146,1
3147,1
3148,3
3149,1
3150,48
3151,2
3152,3
3153,1
3154,22
3155,1
3156,4
3157,2
3158,2
3159,1
3160,15
3161,2
3162,4
3163,1
3164,16
3165,1
3166,1
3167,7
3168,16
3169,1
3170,20
3171,1
3172,2
3173,5
3174,1
3175,1
3176,1
3177,4
3178,1
3179,2
3180,1
3181,4
3182,3
3183,3
3184,1
3185,3
3186,2
3187,1
3188,4
3189,3
3190,4
3191,33
3192,2
3193,2
3194,1
3195,2
3196,2
3197,1
3198,2
3199,7
3200,3
3201,8
3202,1
3203,4
3204,15
3205,3
3206,2
3207,2
3208,2
3209,6
3210,1
3211,1
3212,1
3213,1
3214,3
3215,1
3216,3
3217,1
3218,5
3219,1
3220,1
3221,1
3222,1
3223,3
3224,3
3225,1
3226,3
3227,4
3228,2
3229,2
3230,2
3231,3
3232,1
3233,2
3234,1
3235,2
3236,1
3237,1
3238,1
3239,1
3240,5
3241,2
3242,2
3243,1
3244,2
3245,9
3246,2
3247,11
3248,10
3249,2
3250,20
3251,2
3252,5
3253,1
3254,3
3255,1
3256,1
3257,10
3258,7
3259,3
3260,2
3261,19
3262,1
3263,1
3264,8
3265,1
3266,11
3267,2
3268,2
3269,2
3270,1
3271,8
3272,5
3273,2
3274,1
3275,51
3276,3
3277,4
3278,2
3279,8
3280,1
3281,3
3282,15
3283,2
3284,2
3285,5
3286,1
3287,3
3288,1
3289,4
3290,1
3291,4
3292,1
3293,1
3294,54
3295,6
3296,1
3297,2
3298,2
3299,2
3300,1
3301,2
3302,15
3303,1
3304,2
3305,9
3306,7
3307,3
3308,6
3309,8
3310,2
3311,3
3312,2
3313,4
3314,1
3315,1
3316,3
3317,13
3318,1
3319,6
3320,3
3321,1
3322,7
3323,1
3324,3
3325,9
3326,1
3327,2
3328,1
3329,1
3330,1
3331,11
3332,5
3333,2
3334,1
3335,10
3336,1
3337,3
3338,1
3339,3
3340,8
3341,5
3342,1
3343,1
3344,5
3345,1
3346,1
3347,1
3348,2
3349,6
3350,1
3351,1
3352,2
3353,1
3354,21
3355,2
3356,46
3357,1
3358,1
3359,1
3360,3
3361,1
3362,3
3363,6
3364,1
3365,2
3366,2
3367,1
3368,3
3369,2
3370,1
3371,5
3372,36
3373,1
3374,1
3375,3
3376,4
3377,4
3378,112
3379,67
3380,5
3381,2
3382,3
3383,3
3384,1
3385,2
3386,4
3387,1
3388,6
3389,6
3390,2
3391,49
3392,6
3393,1
3394,1
3395,1
3396,17
3397,1
3398,2
3399,3
3400,2
3401,4
3402,8
3403,2
3404,2
3405,3
3406,1
3407,5
3408,1
3409,2
3410,1
3411,1
3412,3
3413,12
3414,4
3415,6
3416,8
3417,1
3418,3
3419,3
3420,2
3421,1
3422,2
3423,1
3424,10
3425,1
3426,7
3427,3
3428,1
3429,2
3430,10
3431,1
3432,5
3433,1
3434,2
3435,3
3436,4
3437,4
3438,13
3439,8
3440,2
3441,4
3442,1
3443,2
3444,1
3445,3
3446,3
3447,3
3448,4
3449,1
3450,2
3451,1
3452,4
3453,40
3454,6
3455,1
3456,18
3457,1
3458,6
3459,4
3460,2
3461,1
3462,1
3463,4
3464,8
3465,3
3466,2
3467,1
3468,7
3469,1
3470,35
3471,1
3472,11
3473,3
3474,10
3475,1
3476,2
3477,16
3478,3
3479,3
3480,2
3481,8
3482,3
3483,3
3484,1
3485,2
3486,3
3487,5
3488,4
3489,3
3490,6
3491,3
3492,3
3493,3
3494,3
3495,3
3496,19
3497,38
3498,3
3499,7
3500,1
3501,1
3502,2
3503,52
3504,1
3505,2
3506,9
3507,3
3508,6
3509,2
3510,3
3511,2
3512,1
3513,2
3514,1
3515,7
3516,2
3517,3
3518,10
3519,1
3520,1
3521,3
3522,4
3523,85
3524,1
3525,14
3526,1
3527,1
3528,4
3529,1
3530,2
3531,1
3532,1
3533,1
3534,4
3535,4
3536,12
3537,1
3538,1
3539,1
3540,3
3541,1
3542,1
3543,2
3544,2
3545,5
3546,8
3547,1
3548,3
3549,8
3550,1
3551,3
3552,1
3553,4
3554,5
3555,23
3556,1
3557,3
3558,1
3559,1
3560,1
3561,1
3562,1
3563,1
3564,51
3565,17
3566,40
3567,1
3568,1
3569,2
3570,11
3571,1
3572,5
3573,112
3574,2
3575,1
3576,1
3577,33
3578,1
3579,11
3580,23
3581,1
3582,1
3583,2
3584,8
3585,2
3586,1
3587,2
3588,2
3589,6
3590,10
3591,2
3592,2
3593,40
3594,2
3595,2
3596,1
3597,1
3598,1
3599,1
3600,1
3601,2
3602,1
3603,2
3604,1
3605,2
3606,5
3607,2
3608,1
3609,1
3610,1
3611,1
3612,1
3613,5
3614,1
3615,1
3616,1
3617,1
3618,2
3619,3
3620,3
3621,8
3622,1
3623,51
3624,1
3625,1
3626,1
3627,5
3628,4
3629,1
3630,1
3631,60
3632,1
3633,1
3634,1
3635,2
3636,1
3637,5
3638,39
3639,14
3640,1
3641,1
3642,3
3643,80
3644,2
3645,1
3646,98
3647,10
3648,11
3649,15
3650,1
3651,1
3652,1
3653,2
3654,2
3655,2
3656,1
3657,1
3658,9
3659,134
3660,3
3661,1
3662,21
3663,2
3664,2
3665,1
3666,1
3667,6
3668,100
3669,1
3670,22
3671,1
3672,2
3673,2
3674,16
3675,1
3676,1
3677,1
3678,1
3679,1
3680,35
3681,33
3682,2
3683,32
3684,34
3685,2
3686,1
3687,1
3688,7
3689,4
3690,5
3691,13
3692,3
3693,4
3694,1
3695,1
3696,5
3697,1
3698,1
3699,1
3700,10
3701,1
3702,1
3703,1
3704,1
3705,28
3706,1
3707,5
3708,2
3709,4
3710,31
3711,30
3712,31
3713,34
3714,34
3715,34
3716,34
3717,33
3718,33
3719,34
3720,3
3721,11
3722,4
3723,2
3724,6
3725,5
3726,2
3727,7
3728,48
3729,1
3730,2
3731,4
3732,3
3733,10
3734,1
3735,1
3736,6
3737,2
3738,23
3739,3
3740,2
3741,1
3742,1
3743,54
3744,3
3745,1
3746,3
3747,7
3748,2
3749,8
3750,2
3751,112
3752,2
3753,7
3754,3
3755,3
3756,1
3757,1
3758,1
3759,56
3760,2
3761,1
3762,1
3763,5
3764,1
3765,2
3766,3
3767,3
3768,5
3769,4
3770,1
3771,2
3772,5
3773,6
3774,3
3775,1
3776,16
3777,1
3778,4
3779,4
3780,1
3781,1
3782,2
3783,2
3784,2
3785,2
3786,11
3787,3
3788,2
3789,1
3790,1
3791,4
3792,1
3793,2
3794,5
3795,2
3796,1
3797,5
3798,1
3799,1
3800,76
3801,3
3802,30
3803,1
3804,1
3805,1
3806,5
3807,4
3808,1
3809,8
3810,2
3811,1
3812,1
3813,1
3814,25
3815,5
3816,1
3817,1
3818,1
3819,135
3820,6
3821,1
3822,1
3823,8
3824,2
3825,41
3826,29
3827,1
3828,1
3829,1
3830,1
3831,3
3832,9
3833,1
3834,1
3835,1
3836,3
3837,7
3838,75
3839,2
3840,4
3841,29
3842,1
3843,1
3844,4
3845,10
3846,3
3847,3
3848,21
3849,2
3850,11
3851,1
3852,1
3853,1
3854,1
3855,1
3856,1
3857,31
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,1
3870,2
3871,1
3872,1
3873,1
3874,2
3875,1
3876,1
3877,1
3878,2
3879,5
3880,1
3881,1
3882,2
3883,1
3884,1
3885,1
3886,1
3887,1
3888,5
3889,1
3890,1
3891,1
3892,1
3893,9
3894,6
3895,1
3896,2
3897,1
3898,29
3899,1
3900,1
3901,1
3902,11
3903,10
3904,10
3905,1
3906,1
3907,1
3908,11
3909,1
3910,191
3911,6
3912,5
3913,2
3914,3
3915,2
3916,1
3917,3
3918,2
3919,1
3920,1
3921,2
3922,2
3923,2
3924,6
3925,2
3926,19
3927,3
3928,1
3929,4
3930,3
3931,1
3932,8
3933,1
3934,1
3935,2
3936,1
3937,2
3938,4
3939,1
3940,1
3941,1
3942,3
3943,1
3944,4
3945,2
3946,16
3947,5
3948,1
3949,1
3950,2
3951,9
3952,4
3953,2
3954,1
3955,4
3956,6
3957,1
3958,35
3959,1
3960,1
3961,1
3962,3
3963,1
3964,2
3965,1
3966,1
3967,2
3968,2
3969,2
3970,1
3971,1
3972,2
3973,2
3974,1
3975,3
3976,1
3977,2
3978,3
3979,1
3980,4
3981,1
3982,1
3983,1
3984,2
3985,2
3986,1
3987,2
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,4
3995,16
3996,7
3997,1
3998,7
3999,1
4000,2
4001,1
4002,1
4003,1
4004,18
4005,1
4006,4
4007,1
4008,7
4009,2
4010,3
4011,1
4012,2
4013,1
4014,1
4015,1
4016,1
4017,4
4018,8
4019,1
4020,1
4021,2
4022,1
4023,3
4024,1
4025,4
4026,1
4027,57
4028,1
4029,1
4030,2
4031,1
4032,1
4033,5
4034,19
4035,4
4036,2
4037,1
4038,9
4039,23
4040,1
4041,1
4042,10
4043,1
4044,5
4045,7
4046,2
4047,1
4048,3
4049,1
4050,1
4051,9
4052,1
4053,2
4054,2
4055,4
4056,16
4057,2
4058,2
4059,5
4060,2
4061,1
4062,1
4063,1
4064,1
4065,3
4066,1
4067,1
4068,1
4069,2
4070,1
4071,2
4072,3
4073,1
4074,1
4075,2
4076,1
4077,2
4078,4
4079,4
4080,1
4081,1
4082,2
4083,31
4084,4
4085,1
4086,1
4087,2
4088,1
4089,7
4090,1
4091,1
4092,293
4093,1
4094,8
4095,3
4096,3
4097,1
4098,2
4099,12
4100,1
4101,6
4102,1
4103,1
4104,6
4105,2
4106,1
4107,1
4108,6
4109,12
4110,1
4111,1
4112,2
4113,4
4114,3
4115,212
4116,15
4117,1
4118,1
4119,2
4120,2
4121,6
4122,19
4123,34
4124,5
4125,1
4126,1
4127,13
4128,4
4129,7
4130,2
4131,4
4132,4
4133,1
4134,1
4135,21
4136,1
4137,3
4138,1
4139,1
4140,4
4141,1
4142,1
4143,1
4144,3
4145,4
4146,2
4147,2
4148,9
4149,1
4150,5
4151,1
4152,12
4153,19
4154,2
4155,14
4156,1
4157,1
4158,1
4159,1
4160,1
4161,13
4162,2
4163,2
4164,3
4165,1
4166,4
4167,1
4168,13
4169,5
4170,12
4171,29
4172,1
4173,1
4174,1
4175,4
4176,1
4177,1
4178,1
4179,1
4180,3
4181,3
4182,30
4183,9
4184,1
4185,7
4186,2
4187,1
4188,6
4189,5
4190,3
4191,2
4192,3
4193,3
4194,12
4195,3
4196,22
4197,1
4198,6
4199,20
4200,9
4201,1
4202,5
4203,4
4204,2
4205,4
4206,179
4207,1
4208,1
4209,1
4210,8
4211,3
4212,8
4213,1
4214,1
4215,5
4216,27
4217,4
4218,1
4219,37
4220,1
4221,1
4222,1
4223,8
4224,1
4225,1
4226,1
4227,1
4228,1
4229,1
4230,38
4231,3
4232,2
4233,1
4234,1
4235,32
4236,1
4237,4
4238,1
4239,1
4240,8
4241,2
4242,1
4243,3
4244,1
4245,6
4246,13
4247,1
4248,12
4249,3
4250,3
4251,6
4252,2
4253,6
4254,1
4255,1
4256,1
4257,1
4258,1
4259,1
4260,1
4261,1
4262,2
4263,1
4264,14
4265,2
4266,1
4267,9
4268,4
4269,2
4270,3
4271,1
4272,1
4273,2
4274,17
4275,11
4276,2
4277,26
4278,2
4279,46
4280,3
4281,1
4282,1
4283,1
4284,14
4285,1
4286,1
4287,1
4288,1
4289,5
4290,1
4291,1
4292,1
4293,11
4294,2
4295,5
4296,13
4297,2
4298,3
4299,57
4300,1
4301,1
4302,2
4303,6
4304,1
4305,2
4306,5
4307,3
4308,2
4309,2
4310,1
4311,3
4312,8
4313,2
4314,27
4315,2
4316,46
4317,1
4318,2
4319,4
4320,8
4321,2
4322,1
4323,8
4324,1
4325,9
4326,2
4327,3
4328,1
4329,3
4330,4
4331,3
4332,2
4333,12
4334,3
4335,6
4336,1
4337,4
4338,12
4339,1
4340,1
4341,6
4342,1
4343,1
4344,3
4345,5
4346,4
4347,1
4348,14
4349,2
4350,1
4351,2
4352,1
4353,4
4354,3
4355,1
4356,1
4357,3
4358,3
4359,1
4360,1
4361,1
4362,1
4363,3
4364,6
4365,1
4366,10
4367,1
4368,3
4369,3
4370,1
4371,3
4372,43
4373,20
4374,3
4375,4
4376,4
4377,2
4378,1
4379,1
4380,3
4381,4
4382,1
4383,1
4384,1
4385,1
4386,1
4387,1
4388,3
4389,1
4390,1
4391,2
4392,5
4393,2
4394,2
4395,1
4396,8
4397,2
4398,1
4399,1
4400,2
4401,6
4402,1
4403,7
4404,11
4405,1
4406,3
4407,4
4408,1
4409,3
4410,1
4411,1
4412,1
4413,40
4414,2
4415,2
4416,1
4417,4
4418,2
4419,3
4420,2
4421,1
4422,1
4423,26
4424,1
4425,1
4426,3
4427,50
4428,3
4429,1
4430,14
4431,12
4432,1
4433,9
4434,14
4435,4
4436,7
4437,8
4438,1
4439,2
4440,2
4441,3
4442,5
4443,41
4444,66
4445,1
4446,3
4447,3
4448,2
4449,2
4450,3
4451,3
4452,4
4453,2
4454,1
4455,9
4456,2
4457,2
4458,10
4459,1
4460,2
4461,2
4462,1
4463,5
4464,1
4465,30
4466,38
4467,2
4468,4
4469,2
4470,2
4471,119
4472,1
4473,13
4474,4
4475,1
4476,5
4477,3
4478,1
4479,3
4480,7
4481,18
4482,4
4483,1
4484,5
4485,2
4486,1
4487,1
4488,3
4489,6
4490,1
4491,1
4492,3
4493,2
4494,10
4495,1
4496,1
4497,4
4498,3
4499,1
4500,7
4501,2
4502,20
4503,3
4504,8
4505,6
4506,3
4507,4
4508,4
4509,9
4510,2
4511,5
4512,1
4513,4
4514,12
4515,10
4516,3
4517,1
4518,10
4519,5
4520,3
4521,81
4522,1
4523,3
4524,4
4525,3
4526,5
4527,1
4528,6
4529,1
4530,1
4531,2
4532,6
4533,1
4534,2
4535,6
4536,1
4537,1
4538,1
4539,1
4540,3
4541,1
4542,5
4543,1
4544,1
4545,87
4546,2
4547,5
4548,7
4549,1
4550,1
4551,3
4552,5
4553,2
4554,2
4555,14
4556,7
4557,2
4558,9
4559,72
4560,7
4561,3
4562,1
4563,1
4564,38
4565,2
4566,3
4567,1
4568,1
4569,12
4570,1
4571,34
4572,4
4573,4
4574,4
4575,2
4576,32
4577,32
4578,32
4579,20
4580,1
4581,1
4582,26
4583,31
4584,3
4585,29
4586,29
4587,17
4588,29
4589,30
4590,31
4591,32
4592,30
4593,40
4594,22
4595,1
4596,33
4597,6
4598,32
4599,1
4600,1
4601,1
4602,1
4603,9
4604,88
4605,1
4606,1
4607,3
4608,11
4609,3
4610,1
4611,20
4612,2
4613,2
4614,1
4615,1
4616,2
4617,36
4618,10
4619,12
4620,1
4621,1
4622,1
4623,1
4624,2
4625,1
4626,1
4627,2
4628,1
4629,3
4630,1
4631,1
4632,1
4633,4
4634,3
4635,1
4636,1
4637,1
4638,2
4639,13
4640,1
4641,4
4642,11
4643,31
4644,1
4645,5
4646,2
4647,1
4648,1
4649,6
4650,3
4651,3
4652,3
4653,17
4654,20
4655,6
4656,11
4657,14
4658,8
4659,1
4660,1
4661,7
4662,1
4663,10
4664,1
4665,2
4666,5
4667,1
4668,3
4669,3
4670,2
4671,3
4672,7
4673,1
4674,4
4675,1
4676,1
4677,2
4678,1
4679,1
4680,2
4681,6
4682,1
4683,3
4684,4
4685,2
4686,2
4687,2
4688,3
4689,44
4690,7
4691,1
4692,1
4693,1
4694,1
4695,1
4696,1
4697,22
4698,13
4699,2
4700,2
4701,12
4702,2
4703,1
4704,1
4705,8
4706,2
4707,1
4708,1
4709,1
4710,5
4711,1
4712,3
4713,1
4714,2
4715,1
4716,1
4717,1
4718,1
4719,1
4720,2
4721,1
4722,10
4723,1
4724,5
4725,1
4726,4
4727,2
4728,1
4729,1
4730,1
4731,1
4732,2
4733,3
4734,2
4735,1
4736,9
4737,2
4738,5
4739,1
4740,3
4741,63
4742,1
4743,3
4744,1
4745,2
4746,9
4747,3
4748,16
4749,7
4750,1
4751,1
4752,9
4753,1
4754,2
4755,2
4756,1
4757,1
4758,4
4759,6
4760,10
4761,2
4762,1
4763,3
4764,1
4765,12
4766,3
4767,3
4768,34
4769,5
4770,6
4771,1
4772,1
4773,1
4774,2
4775,30
4776,1
4777,2
4778,7
4779,2
4780,1
4781,1
4782,1
4783,28
4784,1
4785,1
4786,1
4787,3
4788,2
4789,2
4790,3
4791,9
4792,18
4793,1
4794,4
4795,3
4796,1
4797,1
4798,23
4799,1
4800,2
4801,16
4802,1
4803,1
4804,2
4805,7
4806,11
4807,22
4808,1
4809,1
4810,1
4811,1
4812,2
4813,2
4814,1
4815,7
4816,1
4817,1
4818,1
4819,1
4820,1
4821,1
4822,1
4823,2
4824,5
4825,1
4826,3
4827,4
4828,2
4829,33
4830,6
4831,1
4832,2
4833,34
4834,2
4835,5
4836,2
4837,1
4838,2
4839,2
4840,4
4841,2
4842,3
4843,2
4844,1
4845,12
4846,5
4847,1
4848,2
4849,1
4850,7
4851,2
4852,1
4853,5
4854,1
4855,1
4856,1
4857,2
4858,1
4859,1
4860,2
4861,1
4862,1
4863,2
4864,6
4865,3
4866,2
4867,1
4868,2
4869,1
4870,1
4871,2
4872,1
4873,8
4874,2
4875,3
4876,1
4877,4
4878,4
4879,1
4880,1
4881,1
4882,1
4883,1
4884,1
4885,3
4886,1
4887,1
4888,4
4889,1
4890,2
4891,11
4892,1
4893,1
4894,7
4895,4
4896,6
4897,1
4898,2
4899,6
4900,1
4901,13
4902,1
4903,5
4904,5
4905,3
4906,1
4907,2
4908,1
4909,1
4910,1
4911,2
4912,1
4913,4
4914,1
4915,4
4916,1
4917,3
4918,1
4919,1
4920,2
4921,25
4922,3
4923,2
4924,2
4925,1
4926,1
4927,1
4928,1
4929,6
4930,1
4931,6
4932,1
4933,25
4934,1
4935,9
4936,19
4937,5
4938,3
4939,1
4940,1
4941,2
4942,3
4943,1
4944,3
4945,4
4946,1
4947,4
4948,1
4949,5
4950,1
4951,1
4952,3
4953,3
4954,4
4955,1
4956,1
4957,1
4958,1
4959,1
4960,3
4961,1
4962,2
4963,1
4964,4
4965,1
4966,1
4967,5
4968,1
4969,1
4970,1
4971,2
4972,8
4973,27
4974,11
4975,8
4976,8
4977,8
4978,8
4979,8
4980,8
4981,3
4982,2
4983,6
4984,3
4985,1
4986,1
4987,4
4988,5
4989,2
4990,1
4991,1
4992,1
4993,1
4994,5
4995,1
4996,2
4997,1
4998,1
4999,1
5000,1
5001,2
5002,2
5003,1
5004,2
5005,2
5006,2
5007,1
5008,2
5009,4
5010,6
5011,1
5012,1
5013,1
5014,1
5015,1
5016,1
5017,1
5018,1
5019,1
5020,1
5021,1
5022,8
5023,1
5024,1
5025,1
5026,2
5027,2
5028,2
5029,1
5030,2
5031,1
5032,6
5033,1
5034,1
5035,1
5036,3
5037,1
5038,1
5039,2
5040,1
5041,1
5042,1
5043,1
5044,1
5045,3
5046,7
5047,1
5048,3
5049,3
5050,3
5051,2
5052,1
5053,7
5054,2
5055,1
5056,3
5057,2
5058,1
5059,1
5060,2
5061,1
5062,4
5063,2
5064,14
5065,1
5066,3
5067,2
5068,2
5069,1
5070,1
5071,2
5072,1
5073,1
5074,1
5075,1
5076,1
5077,1
5078,1
5079,1
5080,1
5081,1
5082,8
5083,1
5084,1
5085,1
5086,1
5087,5
5088,1
5089,1
5090,1
5091,1
5092,2
5093,7
5094,1
5095,1
5096,4
5097,1
5098,1
5099,4
5100,15
5101,1
5102,7
5103,1
5104,12
5105,10
5106,3
5107,11
5108,9
5109,9
5110,8
5111,4
5112,3
5113,3
5114,2
5115,1
5116,1
5117,1
5118,1
5119,7
5120,5
5121,1
5122,4
5123,3
5124,8
5125,2
5126,2
5127,1
5128,2
5129,1
5130,1
5131,5
5132,1
5133,2
5134,72
5135,17
5136,1
5137,1
5138,9
5139,1
5140,1
5141,3
5142,4
5143,2
5144,5
5145,3
5146,5
5147,3
5148,1
5149,4
5150,2
5151,1
5152,3
5153,1
5154,1
5155,1
5156,7
5157,2
5158,17
5159,1
5160,1
5161,1
5162,14
5163,1
5164,2
5165,1
5166,8
5167,2
5168,1
5169,1
5170,2
5171,1
5172,1
5173,3
5174,1
5175,6
5176,2
5177,1
5178,1
5179,1
5180,1
5181,3
5182,1
5183,1
5184,1
5185,1
5186,8
5187,1
5188,1
5189,2
5190,1
5191,2
5192,7
5193,3
5194,2
5195,1
5196,1
5197,1
5198,1
5199,1
5200,6
5201,1
5202,7
5203,3
5204,5
5205,4
5206,1
5207,1
5208,1
5209,1
5210,1
5211,3
5212,1
5213,1
5214,1
5215,2
5216,3
5217,1
5218,9
5219,1
5220,1
5221,2
5222,33
5223,7
5224,4
5225,1
5226,1
5227,1
5228,1
5229,1
5230,1
5231,1
5232,1
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,1
5240,1
5241,1
5242,1
5243,1
5244,2
5245,3
5246,1
5247,1
5248,1
5249,1
5250,2
5251,3
5252,3
5253,1
5254,1
5255,1
5256,1
5257,1
5258,3
5259,11
5260,1
5261,1
5262,1
5263,1
5264,2
5265,2
5266,3
5267,1
5268,1
5269,46
5270,1
5271,1
5272,3
5273,5
5274,3
5275,1
5276,1
5277,1
5278,1
5279,2
5280,2
5281,2
5282,2
5283,2
5284,2
5285,2
5286,2
5287,2
5288,2
5289,3
5290,9
5291,1
5292,1
5293,1
5294,1
5295,1
5296,2
5297,1
5298,1
5299,1
5300,2
5301,2
5302,4
5303,5
5304,4
5305,1
5306,1
5307,1
5308,1
5309,25
5310,2
5311,1
5312,1
5313,1
5314,11
5315,1
5316,1
5317,7
5318,1
5319,24
5320,2
5321,3
5322,1
5323,2
5324,1
5325,1
5326,2
5327,2
5328,2
5329,1
5330,1
5331,1
5332,1
5333,2
5334,3
5335,2
5336,1
5337,1
5338,5
5339,2
5340,1
5341,2
5342,1
5343,1
5344,1
5345,4
5346,13
5347,5
5348,4
5349,7
5350,1
5351,1
5352,2
5353,1
5354,2
5355,22
5356,12
5357,1
5358,1
5359,1
5360,1
5361,1
5362,1
5363,15
5364,8
5365,1
5366,4
5367,1
5368,1
5369,1
5370,1
5371,3
5372,5
5373,1
5374,1
5375,2
5376,1
5377,6
5378,40
5379,8
5380,1
5381,6
5382,12
5383,2
5384,6
5385,7
5386,7
5387,5
5388,27
5389,3
5390,4
5391,3
5392,1
5393,1
5394,2
5395,4
5396,2
5397,1
5398,3
5399,1
5400,1
5401,1
5402,1
5403,1
5404,1
5405,1
5406,7
5407,1
5408,1
5409,2
5410,3
5411,37
5412,3
5413,34
5414,8
5415,1
5416,3
5417,2
5418,2
5419,9
5420,3
5421,1
5422,1
5423,1
5424,1
5425,4
5426,3
5427,9
5428,9
5429,30
5430,4
5431,3
5432,10
5433,28
5434,1
5435,3
5436,2
5437,3
5438,2
5439,3
5440,1
5441,1
5442,5
5443,5
5444,11
5445,1
5446,5
5447,4
5448,1
5449,1
5450,1
5451,1
5452,1
5453,4
5454,6
5455,2
5456,8
5457,4
5458,2
5459,3
5460,1
5461,1
5462,10
5463,1
5464,1
5465,1
5466,1
5467,6
5468,1
5469,1
5470,1
5471,11
5472,4
5473,3
5474,1
5475,3
5476,1
5477,6
5478,5
5479,10
5480,1
5481,1
5482,2
5483,2
5484,2
5485,1
5486,1
5487,1
5488,1
5489,1
5490,5
5491,18
5492,1
5493,1
5494,4
5495,1
5496,14
5497,1
5498,2
5499,1
5500,1
5501,1
5502,12
5503,1
5504,3
5505,5
5506,15
5507,1
5508,8
5509,8
5510,5
5511,7
5512,55
5513,7
5514,6
5515,1
5516,2
5517,1
5518,3
5519,5
5520,2
5521,13
5522,8
5523,5
5524,1
5525,1
5526,6
5527,3
5528,7
5529,3
5530,2
5531,3
5532,23
5533,7
5534,2
5535,1
5536,3
5537,1
5538,1
5539,4
5540,1
5541,1
5542,1
5543,4
5544,4
5545,10
5546,3
5547,1
5548,1
5549,17
5550,14
5551,1
5552,1
5553,2
5554,1
5555,1
5556,8
5557,1
5558,1
5559,1
5560,2
5561,1
5562,9
5563,1
5564,1
5565,1
5566,1
5567,1
5568,2
5569,1
5570,2
5571,2
5572,1
5573,1
5574,2
5575,1
5576,1
5577,1
5578,1
5579,1
5580,2
5581,2
5582,4
5583,6
5584,12
5585,1
5586,1
5587,1
5588,1
5589,1
5590,1
5591,3
5592,1
5593,1
5594,1
5595,3
5596,1
5597,1
5598,4
5599,1
5600,2
5601,1
5602,2
5603,26
5604,1
5605,1
5606,3
5607,1
5608,2
5609,6
5610,1
5611,1
5612,1
5613,1
5614,1
5615,1
5616,2
5617,6
5618,4
5619,4
5620,4
5621,5
5622,2
5623,1
5624,2
5625,1
5626,1
5627,1
5628,1
5629,2
5630,1
5631,1
5632,2
5633,1
5634,1
5635,2
5636,2
5637,1
5638,2
5639,3
5640,1
5641,1
5642,1
5643,5
5644,5
5645,1
5646,6
5647,5
5648,3
5649,6
5650,1
5651,1
5652,1
5653,1
5654,1
5655,1
5656,1
5657,1
5658,1
5659,2
5660,4
5661,1
5662,1
5663,1
5664,2
5665,1
5666,4
5667,4
5668,1
5669,1
5670,2
5671,1
5672,1
5673,2
5674,1
5675,1
5676,1
5677,2
5678,1
5679,1
5680,4
5681,2
5682,11
5683,1
5684,2
5685,1
5686,1
5687,7
5688,2
5689,1
5690,1
5691,1
5692,8
5693,1
5694,2
5695,1
5696,1
5697,1
5698,2
5699,1
5700,1
5701,1
5702,5
5703,1
5704,1
5705,8
5706,1
5707,11
5708,2
5709,2
5710,1
5711,3
5712,2
5713,1
5714,1
5715,2
5716,1
5717,1
5718,3
5719,4
5720,1
5721,1
5722,7
5723,2
5724,2
5725,1
5726,1
5727,1
5728,3
5729,11
5730,1
5731,2
5732,1
5733,1
5734,1
5735,1
5736,3
5737,1
5738,1
5739,1
5740,1
5741,1
5742,1
5743,1
5744,1
5745,2
5746,1
5747,2
5748,2
5749,2
5750,2
5751,2
5752,2
5753,1
5754,1
5755,1
5756,1
5757,4
5758,3
5759,3
5760,3
5761,1
5762,2
5763,1
5764,1
5765,1
5766,1
5767,1
5768,1
5769,1
5770,1
5771,1
5772,3
5773,1
5774,1
5775,1
5776,3
5777,1
5778,2
5779,2
5780,1
5781,1
5782,1
5783,1
5784,1
5785,1
5786,1
5787,1
5788,1
5789,1
5790,2
5791,1
5792,1
5793,7
5794,1
