Node,Degree
10021,6
10022,5
10023,27
10024,9
10025,61
10026,3
10027,8
10028,10
10029,39
10030,1
10031,1
10032,6
10033,17
10034,148
10035,10
10036,15
10037,12
10038,2
10039,1
10040,7
10041,9
10042,5
10043,3
10044,26
10045,62
10046,17
10047,1
10048,10
10049,37
10050,39
10051,26
10052,75
10053,6
10054,81
10055,35
10056,3
10057,9
10058,2
10059,31
10060,12
10061,12
10062,12
10063,44
10064,108
10065,10
10066,12
10067,7
10068,5
10069,2
10070,45
10071,1
10072,79
10073,24
10074,9
10075,1
10076,53
10077,7
10078,3
10079,7
10080,1
10081,6
10082,9
10083,7
10084,15
10085,28
10086,33
10087,10
10088,3
10089,55
10090,3
10091,1
10092,8
10093,16
10094,5
10095,16
10096,33
10097,64
10098,28
10099,6
10100,42
10101,1
10102,2
10103,8
10104,1
10105,4
10106,49
10107,1
10108,30
10109,8
10110,42
10111,13
10112,3
10113,5
10114,78
10115,75
10116,7
10117,4
10118,1
10119,3
10120,55
10121,1
10122,1
10123,4
10124,29
10125,2
10126,11
10127,2
10128,2
10129,49
10130,1
10131,1
10132,1
10133,1
10134,8
10135,1
10136,2
10137,6
10138,2
10139,21
10140,18
10141,233
10142,5
10143,10
10144,1
10145,1
10146,1
10147,25
10148,121
10149,15
10150,26
10151,5
10152,2
10153,1
10154,7
10155,30
10156,2
10157,1
10158,1
10159,1
10160,13
10161,9
10162,1
10163,2
10164,2
10165,60
10166,13
10167,3
10168,1
10169,4
10170,6
10171,163
10172,10
10173,2
10174,3
10175,5
10176,2
10177,6
10178,88
10179,10
10180,7
10181,14
10182,11
10183,17
10184,2
10185,3
10186,8
10187,2
10188,11
10189,19
10190,68
10191,41
10192,11
10193,22
10194,4
10195,1
10196,15
10197,11
10198,73
10199,51
10200,2
10201,2
10202,12
10203,16
10204,29
10205,2
10206,45
10207,6
10208,11
10209,2
10210,4
10211,55
10212,4
10213,1
10214,1
10215,11
10216,9
10217,4
10218,1
10219,4
10220,1
10221,4
10222,27
10223,82
10224,7
10225,27
10226,31
10227,46
10228,62
10229,3
10230,3
10231,64
10232,12
10233,45
10234,4
10235,3
10236,2
10237,7
10238,1
10239,2
10240,1
10241,14
10242,4
10243,64
10244,1
10245,8
10246,26
10247,218
10248,10
10249,43
10250,8
10251,26
10252,40
10253,51
10254,46
10255,10
10256,75
10257,187
10258,212
10259,8
10260,31
10261,67
10262,2
10263,10
10264,12
10265,103
10266,47
10267,2
10268,2
10269,44
10270,13
10271,64
10272,3
10273,28
10274,380
10275,12
10276,26
10277,26
10278,4
10279,10
10280,29
10281,139
10282,10
10283,70
10284,31
10285,3
10286,1
10287,164
10288,15
10289,36
10290,23
10291,8
10292,9
10293,26
10294,58
10295,6
10296,8
10297,41
10298,1
10299,4
10300,17
10301,23
10302,22
10303,10
10304,34
10305,5
10306,2
10307,4
10308,4
10309,40
10310,5
10311,16
10312,18
10313,5
10314,24
10315,4
10316,27
10317,38
10318,9
10319,27
10320,3
10321,23
10322,4
10323,15
10324,23
10325,5
10326,13
10327,26
10328,199
10329,2
10330,19
10331,7
10332,41
10333,23
10334,7
10335,20
10336,24
10337,32
10338,2
10339,4
10340,3
10341,6
10342,10
10343,28
10344,5
10345,95
10346,16
10347,26
10348,5
10349,2
10350,50
10351,6
10352,1
10353,7
10354,36
10355,19
10356,3
10357,3
10358,1
10359,1
10360,32
10361,14
10362,1
10363,3
10364,3
10365,13
10366,13
10367,1
10368,6
10369,15
10370,13
10371,4
10372,4
10373,2
10374,22
10375,6
10376,2
10377,3
10378,5
10379,5
10380,9
10381,6
10382,18
10383,1
10384,18
10385,2
10386,9
10387,24
10388,76
10389,162
10390,34
10391,20
10392,3
10393,20
10394,16
10395,54
10396,52
10397,2
10398,9
10399,12
10400,12
10401,3
10402,16
10403,21
10404,202
10405,6
10406,15
10407,4
10408,68
10409,124
10410,1
10411,1
10412,54
10413,8
10414,1
10415,4
10416,27
10417,202
10418,34
10419,5
10420,9
10421,11
10422,28
10423,43
10424,28
10425,30
10426,11
10427,46
10428,2
10429,30
10430,112
10431,54
10432,14
10433,20
10434,23
10435,15
10436,8
10437,43
10438,11
10439,31
10440,5
10441,29
10442,9
10443,2
10444,3
10445,7
10446,4
10447,29
10448,10
10449,2
10450,9
10451,47
10452,11
10453,34
10454,1
10455,33
10456,10
10457,38
10458,17
10459,3
10460,12
10461,61
10462,1
10463,3
10464,8
10465,28
10466,4
10467,3
10468,12
10469,9
10470,2
10471,16
10472,19
10473,14
10474,5
10475,18
10476,47
10477,6
10478,11
10479,6
10480,11
10481,2
10482,4
10483,87
10484,6
10485,2
10486,9
10487,13
10488,1
10489,3
10490,22
10491,1
10492,41
10493,2
10494,49
10495,47
10496,78
10497,9
10498,8
10499,28
10500,1
10501,18
10502,18
10503,63
10504,23
10505,21
10506,13
10507,35
10508,1
10509,1
10510,3
10511,9
10512,20
10513,6
10514,3
10515,22
10516,11
10517,24
10518,19
10519,14
10520,4
10521,6
10522,4
10523,12
10524,9
10525,14
10526,18
10527,19
10528,1
10529,3
10530,46
10531,19
10532,2
10533,1
10534,11
10535,15
10536,3
10537,26
10538,29
10539,8
10540,33
10541,233
10542,7
10543,1
10544,4
10545,215
10546,3
10547,3
10548,7
10549,14
10550,1
10551,23
10552,23
10553,35
10554,16
10555,38
10556,60
10557,6
10558,20
10559,18
10560,85
10561,56
10562,1
10563,3
10564,6
10565,33
10566,1
10567,30
10568,1
10569,3
10570,6
10571,5
10572,4
10573,46
10574,1
10575,26
10576,29
10577,10
10578,2
10579,9
10580,46
10581,61
10582,13
10583,16
10584,117
10585,1
10586,3
10587,43
10588,11
10589,4
10590,1
10591,14
10592,43
10593,86
10594,44
10595,7
10596,14
10597,1
10598,3
10599,29
10600,2
10601,33
10602,21
10603,27
10604,10
10605,2
10606,30
10607,20
10608,14
10609,12
10610,3
10611,51
10612,2
10613,49
10614,12
10615,44
10616,1
10617,15
10618,25
10619,14
10620,1
10621,19
10622,31
10623,3
10624,3
10625,8
10626,53
10627,1
10628,1
10629,2
10630,1
10631,7
10632,31
10633,1
10634,92
10635,5
10636,19
10637,25
10638,8
10639,8
10640,13
10641,1
10642,22
10643,57
10644,6
10645,1
10646,20
10647,21
10648,5
10649,1
10650,12
10651,2
10652,3
10653,15
10654,65
10655,3
10656,1
10657,81
10658,25
10659,11
10660,9
10661,40
10662,16
10663,30
10664,3
10665,4
10666,11
10667,18
10668,207
10669,59
10670,4
10671,7
10672,1
10673,2
10674,3
10675,8
10676,2
10677,4
10678,1
10679,6
10680,8
10681,73
10682,1
10683,17
10684,24
10685,15
10686,13
10687,3
10688,3
10689,4
10690,6
10691,7
10692,18
10693,32
10694,3
10695,6
10696,1
10697,2
10698,3
10699,20
10700,1
10701,14
10702,4
10703,37
10704,6
10705,4
10706,25
10707,6
10708,131
10709,4
10710,3
10711,37
10712,21
10713,25
10714,25
10715,44
10716,7
10717,12
10718,4
10719,8
10720,37
10721,11
10722,74
10723,22
10724,2
10725,3
10726,3
10727,12
10728,2
10729,7
10730,32
10731,4
10732,4
10733,1
10734,2
10735,5
10736,22
10737,3
10738,9
10739,21
10740,75
10741,16
10742,8
10743,7
10744,1
10745,3
10746,9
10747,59
10748,2
10749,20
10750,44
10751,6
10752,34
10753,5
10754,8
10755,15
10756,5
10757,1
10758,9
10759,83
10760,5
10761,6
10762,17
10763,2
10764,5
10765,13
10766,7
10767,40
10768,24
10769,2
10770,4
10771,1
10772,141
10773,2
10774,25
10775,8
10776,5
10777,29
10778,14
10779,9
10780,36
10781,4
10782,6
10783,29
10784,10
10785,1
10786,28
10787,47
10788,1
10789,9
10790,22
10791,54
10792,25
10793,109
10794,16
10795,1
10796,34
10797,1
10798,6
10799,13
10800,14
10801,16
10802,1
10803,2
10804,1
10805,3
10806,3
10807,1
10808,31
10809,3
10810,77
10811,1
10812,2
10813,214
10814,24
10815,2
10816,2
10817,10
10818,22
10819,2
10820,1
10821,15
10822,3
10823,12
10824,32
10825,11
10826,25
10827,5
10828,1
10829,27
10830,2
10831,33
10832,1
10833,6
10834,1
10835,28
10836,2
10837,193
10838,38
10839,6
10840,5
10841,4
10842,11
10843,3
10844,1
10845,3
10846,9
10847,24
10848,47
10849,8
10850,7
10851,196
10852,11
10853,15
10854,10
10855,14
10856,13
10857,6
10858,34
10859,5
10860,9
10861,10
10862,6
10863,3
10864,33
10865,21
10866,15
10867,4
10868,7
10869,1
10870,4
10871,3
10872,43
10873,3
10874,2
10875,1
10876,7
10877,5
10878,2
10879,2
10880,1
10881,4
10882,2
10883,8
10884,2
10885,8
10886,10
10887,7
10888,4
10889,4
10890,3
10891,13
10892,2
10893,1
10894,1
10895,2
10896,3
10897,7
10898,1
10899,30
10900,15
10901,16
10902,2
10903,15
10904,16
10905,7
10906,31
10907,90
10908,6
10909,6
10910,16
10911,13
10912,12
10913,3
10914,5
10915,61
10916,9
10917,42
10918,53
10919,12
10920,8
10921,3
10922,9
10923,67
10924,3
10925,11
10926,7
10927,13
10928,13
10929,36
10930,26
10931,38
10932,19
10933,3
10934,19
10935,34
10936,24
10937,28
10938,26
10939,2
10940,50
10941,2
10942,3
10943,5
10944,43
10945,5
10946,3
10947,102
10948,73
10949,14
10950,4
10951,37
10952,15
10953,10
10954,40
10955,190
10956,1
10957,3
10958,64
10959,25
10960,16
10961,12
10962,2
10963,7
10964,2
10965,14
10966,14
10967,2
10968,2
10969,12
10970,1
10971,176
10972,23
10973,1
10974,2
10975,7
10976,1
10977,7
10978,7
10979,2
10980,1
10981,1
10982,17
10983,10
10984,5
10985,5
10986,5
10987,12
10988,20
10989,45
10990,27
10991,6
10992,14
10993,31
10994,1
10995,1
10996,18
10997,1
10998,27
10999,28
11000,2
11001,21
11002,6
11003,41
11004,4
11005,2
11006,3
11007,44
11008,2
11009,202
11010,2
11011,145
11012,6
11013,18
11014,91
11015,31
11016,6
11017,10
11018,1
11019,74
11020,1
11021,85
11022,13
11023,2
11024,23
11025,16
11026,5
11027,1
11028,4
11029,46
11030,40
11031,47
11032,18
11033,9
11034,119
11035,45
11036,31
11037,14
11038,18
11039,2
11040,14
11041,48
11042,12
11043,1
11044,14
11045,1
11046,19
11047,9
11048,40
11049,18
11050,15
11051,3
11052,43
11053,1
11054,3
11055,5
11056,1
11057,5
11058,3
11059,17
11060,3
11061,7
11062,63
11063,32
11064,5
11065,347
11066,8
11067,7
11068,46
11069,6
11070,34
11071,3
11072,3
11073,10
11074,1
11075,1
11076,4
11077,15
11078,5
11079,3
11080,3
11081,22
11082,3
11083,1
11084,7
11085,12
11086,9
11087,15
11088,9
11089,45
11090,1
11091,1
11092,1
11093,2
11094,4
11095,10
11096,5
11097,10
11098,60
11099,24
11100,30
11101,3
11102,38
11103,8
11104,7
11105,17
11106,58
11107,10
11108,1
11109,26
11110,29
11111,5
11112,2
11113,4
11114,14
11115,49
11116,8
11117,4
11118,2
11119,3
11120,4
11121,5
11122,60
11123,73
11124,39
11125,11
11126,10
11127,9
11128,142
11129,5
11130,10
11131,28
11132,10
11133,17
11134,12
11135,11
11136,57
11137,4
11138,12
11139,8
11140,30
11141,5
11142,16
11143,2
11144,7
11145,29
11146,6
11147,21
11148,2
11149,29
11150,4
11151,11
11152,60
11153,19
11154,22
11155,157
11156,14
11157,2
11158,26
11159,31
11160,1
11161,6
11162,69
11163,20
11164,22
11165,50
11166,27
11167,15
11168,40
11169,14
11170,132
11171,32
11172,16
11173,2
11174,15
11175,1
11176,4
11177,4
11178,3
11179,203
11180,13
11181,8
11182,49
11183,8
11184,4
11185,26
11186,15
11187,49
11188,4
11189,11
11190,11
11191,55
11192,20
11193,12
11194,6
11195,2
11196,6
11197,1
11198,10
11199,82
11200,35
11201,138
11202,7
11203,25
11204,63
11205,68
11206,43
11207,4
11208,3
11209,2
11210,9
11211,3
11212,2
11213,1
11214,38
11215,2
11216,116
11217,6
11218,4
11219,11
11220,3
11221,2
11222,16
11223,15
11224,46
11225,8
11226,13
11227,1
11228,8
11229,32
11230,16
11231,26
11232,5
11233,39
11234,14
11235,2
11236,7
11237,100
11238,23
11239,25
11240,68
11241,221
11242,3
11243,28
11244,5
11245,3
11246,1
11247,15
11248,13
11249,6
11250,9
11251,12
11252,24
11253,15
11254,7
11255,26
11256,1
11257,22
11258,5
11259,10
11260,1
11261,219
11262,32
11263,20
11264,11
11265,17
11266,3
11267,13
11268,29
11269,105
11270,12
11271,1
11272,21
11273,12
11274,13
11275,1
11276,7
11277,3
11278,86
11279,5
11280,13
11281,12
11282,4
11283,66
11284,1
11285,9
11286,40
11287,7
11288,8
11289,2
11290,2
11291,10
11292,47
11293,235
11294,39
11295,2
11296,1
11297,9
11298,61
11299,10
11300,2
11301,5
11302,28
11303,21
11304,2
11305,9
11306,8
11307,13
11308,4
11309,18
11310,6
11311,14
11312,3
11313,10
11314,47
11315,11
11316,2
11317,3
11318,12
11319,13
11320,5
11321,19
11322,12
11323,20
11324,12
11325,40
11326,5
11327,14
11328,42
11329,1
11330,1
11331,1
11332,8
11333,71
11334,10
11335,6
11336,15
11337,31
11338,2
11339,26
11340,1
11341,12
11342,6
11343,4
11344,1
11345,16
11346,20
11347,49
11348,3
11349,28
11350,10
11351,27
11352,1
11353,56
11354,9
11355,18
11356,1
11357,2
11358,2
11359,8
11360,10
11361,42
11362,2
11363,4
11364,25
11365,14
11366,78
11367,2
11368,17
11369,9
11370,44
11371,38
11372,201
11373,4
11374,13
11375,7
11376,4
11377,33
11378,14
11379,2
11380,1
11381,48
11382,6
11383,43
11384,23
11385,8
11386,32
11387,1
11388,6
11389,7
11390,5
11391,22
11392,45
11393,120
11394,10
11395,4
11396,3
11397,18
11398,9
11399,4
11400,1
11401,14
11402,10
11403,23
11404,1
11405,108
11406,103
11407,13
11408,22
11409,1
11410,1
11411,2
11412,26
11413,40
11414,107
11415,13
11416,54
11417,26
11418,28
11419,9
11420,52
11421,2
11422,27
11423,28
11424,9
11425,21
11426,15
11427,1
11428,5
11429,7
11430,38
11431,10
11432,1
11433,34
11434,72
11435,26
11436,53
11437,11
11438,23
11439,5
11440,133
11441,3
11442,13
11443,54
11444,49
11445,30
11446,75
11447,1
11448,45
11449,1
11450,4
11451,21
11452,11
11453,2
11454,8
11455,1
11456,0
11457,15
11458,2
11459,1
11460,21
11461,34
11462,1
11463,4
11464,2
11465,1
11466,3
11467,1
11468,2
11469,6
11470,8
11471,1
11472,2
11473,19
11474,1
11475,8
11476,20
11477,24
11478,1
11479,26
11480,3
11481,4
11482,9
11483,16
11484,9
11485,8
11486,7
11487,31
11488,22
11489,26
11490,53
11491,20
11492,26
11493,1
11494,1
11495,10
11496,14
11497,31
11498,8
11499,28
11500,7
11501,4
11502,72
11503,6
11504,7
11505,7
11506,7
11507,7
11508,171
11509,47
11510,38
11511,3
11512,1
11513,4
11514,28
11515,1
11516,6
11517,33
11518,1
11519,4
11520,3
11521,1
11522,3
11523,4
11524,94
11525,10
11526,5
11527,10
11528,14
11529,2
11530,22
11531,3
11532,15
11533,36
11534,41
11535,2
11536,9
11537,1
11538,2
11539,29
11540,1
11541,1
11542,2
11543,81
11544,1
11545,27
11546,18
11547,13
11548,4
11549,8
11550,18
11551,14
11552,48
11553,4
11554,56
11555,21
11556,67
11557,26
11558,33
11559,20
11560,202
11561,12
11562,31
11563,6
11564,33
11565,40
11566,24
11567,160
11568,1
11569,54
11570,42
11571,1
11572,1
11573,1
11574,47
11575,2
11576,7
11577,7
11578,48
11579,3
11580,2
11581,1
11582,3
11583,1
11584,47
11585,30
11586,30
11587,3
11588,3
11589,2
11590,5
11591,4
11592,28
11593,8
11594,7
11595,16
11596,2
11597,3
11598,6
11599,10
11600,3
11601,5
11602,38
11603,6
11604,35
11605,1
11606,62
11607,1
11608,5
11609,26
11610,3
11611,33
11612,1
11613,4
11614,2
11615,4
11616,5
11617,60
11618,65
11619,23
11620,31
11621,3
11622,1
11623,56
11624,2
11625,1
11626,16
11627,56
11628,4
11629,16
11630,1
11631,18
11632,5
11633,5
11634,7
11635,18
11636,8
11637,27
11638,64
11639,14
11640,4
11641,4
11642,13
11643,24
11644,25
11645,13
11646,4
11647,2
11648,6
11649,4
11650,6
11651,2
11652,40
11653,4
11654,3
11655,3
11656,92
11657,18
11658,61
11659,27
11660,5
11661,24
11662,10
11663,6
11664,91
11665,32
11666,1
11667,5
11668,3
11669,3
11670,4
11671,16
11672,19
11673,17
11674,9
11675,3
11676,34
11677,1
11678,44
11679,7
11680,2
11681,47
11682,20
11683,5
11684,6
11685,3
11686,2
11687,5
11688,19
11689,14
11690,21
11691,4
11692,144
11693,92
11694,20
11695,11
11696,58
11697,14
11698,9
11699,4
11700,34
11701,15
11702,182
11703,15
11704,80
11705,7
11706,2
11707,15
11708,69
11709,3
11710,2
11711,69
11712,4
11713,7
11714,5
11715,1
11716,2
11717,2
11718,1
11719,20
11720,37
11721,2
11722,91
11723,7
11724,21
11725,1
11726,16
11727,78
11728,5
11729,10
11730,2
11731,11
11732,5
11733,60
11734,12
11735,3
11736,38
11737,11
11738,5
11739,7
11740,5
11741,25
11742,2
11743,13
11744,40
11745,51
11746,76
11747,8
11748,28
11749,5
11750,1
11751,6
11752,2
11753,1
11754,24
11755,31
11756,7
11757,2
11758,1
11759,4
11760,2
11761,10
11762,71
11763,12
11764,8
11765,15
11766,1
11767,33
11768,1
11769,4
11770,8
11771,13
11772,1
11773,20
11774,9
11775,47
11776,1
11777,6
11778,3
11779,17
11780,7
11781,1
11782,20
11783,1
11784,27
11785,2
11786,6
11787,4
11788,15
11789,6
11790,58
11791,8
11792,1
11793,4
11794,32
11795,9
11796,3
11797,15
11798,4
11799,34
11800,1
11801,25
11802,3
11803,13
11804,30
11805,13
11806,37
11807,25
11808,24
11809,33
11810,5
11811,20
11812,38
11813,1
11814,3
11815,4
11816,7
11817,3
11818,3
11819,3
11820,3
11821,42
11822,10
11823,13
11824,2
11825,16
11826,54
11827,4
11828,4
11829,2
11830,11
11831,4
11832,75
11833,1
11834,1
11835,4
11836,6
11837,32
11838,33
11839,11
11840,6
11841,25
11842,15
11843,6
11844,30
11845,4
11846,11
11847,3
11848,11
11849,3
11850,3
11851,4
11852,3
11853,33
11854,3
11855,12
11856,15
11857,71
11858,34
11859,23
11860,5
11861,23
11862,14
11863,15
11864,64
11865,20
11866,2
11867,9
11868,2
11869,29
11870,3
11871,11
11872,33
11873,8
11874,9
11875,1
11876,12
11877,1
11878,3
11879,10
11880,3
11881,4
11882,4
11883,14
11884,7
11885,10
11886,32
11887,4
11888,27
11889,41
11890,162
11891,14
11892,4
11893,9
11894,12
11895,9
11896,23
11897,5
11898,51
11899,58
11900,43
11901,7
11902,4
11903,2
11904,9
11905,9
11906,31
11907,14
11908,3
11909,33
11910,32
11911,4
11912,1
11913,4
11914,13
11915,4
11916,47
11917,7
11918,1
11919,10
11920,6
11921,9
11922,46
11923,1
11924,1
11925,3
11926,7
11927,4
11928,6
11929,5
11930,6
11931,7
11932,21
11933,12
11934,3
11935,4
11936,4
11937,2
11938,4
11939,4
11940,7
11941,15
11942,4
11943,75
11944,3
11945,6
11946,68
11947,6
11948,31
11949,15
11950,3
11951,18
11952,4
11953,3
11954,7
11955,7
11956,18
11957,1
11958,41
11959,5
11960,26
11961,10
11962,6
11963,5
11964,2
11965,8
11966,8
11967,18
11968,4
11969,1
11970,60
11971,8
11972,16
11973,1
11974,2
11975,28
11976,12
11977,3
11978,5
11979,10
11980,13
11981,2
11982,8
11983,64
11984,1
11985,3
11986,5
11987,12
11988,9
11989,1
11990,28
11991,7
11992,5
11993,1
11994,6
11995,7
11996,3
11997,12
11998,1
11999,15
12000,17
12001,4
12002,5
12003,11
12004,4
12005,27
12006,1
12007,34
12008,2
12009,4
12010,1
12011,22
12012,5
12013,20
12014,25
12015,57
12016,1
12017,16
12018,31
12019,23
12020,6
12021,129
12022,76
12023,1
12024,42
12025,11
12026,4
12027,9
12028,61
12029,1
12030,52
12031,60
12032,5
12033,70
12034,27
12035,7
12036,2
12037,3
12038,25
12039,66
12040,44
12041,1
12042,24
12043,5
12044,16
12045,1
12046,10
12047,7
12048,29
12049,113
12050,3
12051,42
12052,36
12053,10
12054,52
12055,2
12056,1
12057,21
12058,2
12059,15
12060,30
12061,7
12062,1
12063,18
12064,13
12065,81
12066,5
12067,2
12068,68
12069,1
12070,21
12071,5
12072,16
12073,12
12074,8
12075,27
12076,6
12077,11
12078,3
12079,5
12080,70
12081,1
12082,6
12083,12
12084,1
12085,24
12086,1
12087,35
12088,1
12089,3
12090,20
12091,3
12092,6
12093,17
12094,1
12095,13
12096,8
12097,14
12098,70
12099,4
12100,21
12101,68
12102,19
12103,44
12104,57
12105,50
12106,11
12107,1
12108,11
12109,51
12110,4
12111,4
12112,18
12113,5
12114,4
12115,1
12116,1
12117,15
12118,7
12119,36
12120,10
12121,17
12122,5
12123,9
12124,2
12125,1
12126,2
12127,2
12128,12
12129,24
12130,2
12131,13
12132,2
12133,1
12134,3
12135,13
12136,1
12137,10
12138,1
12139,21
12140,10
12141,202
12142,10
12143,2
12144,3
12145,9
12146,2
12147,5
12148,51
12149,18
12150,196
12151,12
12152,38
12153,24
12154,59
12155,22
12156,10
12157,5
12158,206
12159,1
12160,20
12161,29
12162,11
12163,11
12164,4
12165,59
12166,13
12167,6
12168,34
12169,4
12170,9
12171,1
12172,1
12173,4
12174,42
12175,5
12176,6
12177,34
12178,10
12179,9
12180,115
12181,32
12182,27
12183,7
12184,1
12185,2
12186,25
12187,33
12188,7
12189,7
12190,47
12191,23
12192,174
12193,12
12194,6
12195,7
12196,15
12197,35
12198,3
12199,3
12200,125
12201,13
12202,19
12203,13
12204,4
12205,7
12206,27
12207,15
12208,15
12209,5
12210,6
12211,42
12212,18
12213,4
12214,203
12215,6
12216,4
12217,6
12218,6
12219,30
12220,13
12221,3
12222,21
12223,2
12224,19
12225,5
12226,4
12227,43
12228,3
12229,4
12230,12
12231,5
12232,51
12233,3
12234,4
12235,60
12236,19
12237,19
12238,7
12239,17
12240,21
12241,9
12242,7
12243,9
12244,2
12245,9
12246,13
12247,28
12248,1
12249,15
12250,8
12251,20
12252,1
12253,16
12254,22
12255,6
12256,10
12257,32
12258,1
12259,6
12260,20
12261,9
12262,4
12263,49
12264,135
12265,2
12266,8
12267,6
12268,16
12269,2
12270,39
12271,14
12272,15
12273,4
12274,5
12275,1
12276,5
12277,9
12278,22
12279,2
12280,2
12281,52
12282,4
12283,5
12284,4
12285,33
12286,13
12287,137
12288,3
12289,2
12290,43
12291,16
12292,9
12293,4
12294,47
12295,9
12296,24
12297,28
12298,6
12299,5
12300,70
12301,3
12302,1
12303,8
12304,11
12305,3
12306,8
12307,12
12308,28
12309,5
12310,32
12311,22
12312,2
12313,8
12314,3
12315,13
12316,12
12317,4
12318,28
12319,75
12320,236
12321,15
12322,1
12323,1
12324,7
12325,93
12326,7
12327,8
12328,29
12329,3
12330,5
12331,2
12332,4
12333,16
12334,2
12335,5
12336,37
12337,2
12338,5
12339,49
12340,6
12341,2
12342,2
12343,50
12344,3
12345,2
12346,6
12347,71
12348,2
12349,36
12350,8
12351,11
12352,2
12353,6
12354,2
12355,2
12356,46
12357,12
12358,38
12359,26
12360,6
12361,2
12362,2
12363,2
12364,10
12365,3
12366,3
12367,2
12368,2
12369,2
12370,2
12371,19
12372,28
12373,2
12374,11
12375,3
12376,8
12377,2
12378,2
12379,2
12380,4
12381,2
12382,5
12383,13
12384,2
12385,34
12386,1
12387,8
12388,8
12389,4
12390,15
12391,1
12392,8
12393,1
12394,32
12395,79
12396,1
12397,29
12398,19
12399,5
12400,57
12401,35
12402,4
12403,32
12404,46
12405,9
12406,6
12407,9
12408,10
12409,96
12410,39
12411,5
12412,44
12413,48
12414,49
12415,12
12416,1
12417,19
12418,15
12419,41
12420,11
12421,11
12422,9
12423,1
12424,2
12425,1
12426,5
12427,2
12428,3
12429,1
12430,8
12431,3
12432,3
12433,1
12434,6
12435,5
12436,1
12437,5
12438,28
12439,127
12440,2
12441,5
12442,5
12443,13
12444,2
12445,14
12446,17
12447,28
12448,1
12449,5
12450,4
12451,4
12452,55
12453,13
12454,1
12455,9
12456,24
12457,4
12458,13
12459,38
12460,25
12461,9
12462,59
12463,209
12464,25
12465,4
12466,4
12467,14
12468,21
12469,4
12470,56
12471,13
12472,17
12473,5
12474,13
12475,9
12476,3
12477,12
12478,2
12479,8
12480,5
12481,11
12482,12
12483,201
12484,4
12485,204
12486,2
12487,7
12488,9
12489,10
12490,22
12491,4
12492,77
12493,4
12494,30
12495,1
12496,2
12497,35
12498,7
12499,18
12500,11
12501,5
12502,7
12503,20
12504,5
12505,1
12506,27
12507,6
12508,3
12509,16
12510,1
12511,9
12512,20
12513,10
12514,12
12515,8
12516,13
12517,21
12518,20
12519,12
12520,99
12521,50
12522,3
12523,15
12524,1
12525,3
12526,6
12527,8
12528,35
12529,11
12530,15
12531,1
12532,16
12533,20
12534,11
12535,8
12536,2
12537,11
12538,25
12539,18
12540,1
12541,1
12542,6
12543,13
12544,31
12545,45
12546,11
12547,5
12548,2
12549,2
12550,7
12551,11
12552,32
12553,6
12554,28
12555,1
12556,2
12557,17
12558,26
12559,65
12560,1
12561,2
12562,33
12563,5
12564,3
12565,13
12566,6
12567,8
12568,6
12569,1
12570,1
12571,31
12572,19
12573,1
12574,25
12575,12
12576,1
12577,202
12578,3
12579,26
12580,3
12581,58
12582,5
12583,12
12584,3
12585,9
12586,84
12587,1
12588,8
12589,42
12590,4
12591,189
12592,162
12593,16
12594,8
12595,48
12596,2
12597,20
12598,5
12599,46
12600,3
12601,1
12602,11
12603,3
12604,33
12605,10
12606,4
12607,1
12608,2
12609,1
12610,13
12611,21
12612,7
12613,4
12614,19
12615,4
12616,3
12617,7
12618,62
12619,16
12620,7
12621,1
12622,3
12623,4
12624,20
12625,22
12626,15
12627,1
12628,5
12629,35
12630,74
12631,3
12632,5
12633,7
12634,88
12635,36
12636,10
12637,8
12638,20
12639,13
12640,3
12641,85
12642,35
12643,2
12644,14
12645,36
12646,7
12647,1
12648,5
12649,13
12650,9
12651,39
12652,3
12653,1
12654,1
12655,40
12656,3
12657,7
12658,3
12659,7
12660,7
12661,1
12662,2
12663,28
12664,1
12665,40
12666,7
12667,6
12668,77
12669,2
12670,3
12671,1
12672,101
12673,4
12674,31
12675,7
12676,5
12677,3
12678,1
12679,3
12680,4
12681,43
12682,176
12683,3
12684,1
12685,3
12686,3
12687,2
12688,12
12689,5
12690,21
12691,4
12692,77
12693,12
12694,7
12695,35
12696,13
12697,57
12698,11
12699,2
12700,13
12701,6
12702,19
12703,2
12704,11
12705,7
12706,13
12707,21
12708,135
12709,99
12710,3
12711,12
12712,8
12713,1
12714,11
12715,68
12716,8
12717,1
12718,2
12719,3
12720,4
12721,196
12722,2
12723,2
12724,1
12725,76
12726,18
12727,3
12728,12
12729,13
12730,3
12731,1
12732,4
12733,19
12734,3
12735,1
12736,17
12737,2
12738,20
12739,5
12740,6
12741,2
12742,2
12743,2
12744,2
12745,2
12746,28
12747,74
12748,3
12749,17
12750,14
12751,3
12752,15
12753,10
12754,14
12755,8
12756,20
12757,56
12758,19
12759,1
12760,3
12761,1
12762,1
12763,24
12764,2
12765,68
12766,62
12767,14
12768,1
12769,2
12770,11
12771,7
12772,118
12773,1
12774,58
12775,5
12776,44
12777,33
12778,12
12779,4
12780,94
12781,202
12782,3
12783,9
12784,120
12785,4
12786,113
12787,3
12788,22
12789,2
12790,1
12791,1
12792,1
12793,14
12794,16
12795,8
12796,30
12797,23
12798,7
12799,6
12800,6
12801,2
12802,7
12803,30
12804,1
12805,6
12806,12
12807,274
12808,15
12809,12
12810,23
12811,6
12812,1
12813,101
12814,9
12815,23
12816,3
12817,125
12818,7
