Node,Degree
22908,15
22909,16
22910,2
22911,1
22912,1
22913,1
22914,1
22915,1
22916,1
22917,1
22918,19
22919,9
22920,12
22921,1
22922,55
22923,1
22924,2
22925,1
22926,1
22927,1
22928,13
22929,5
22930,74
22931,1
22932,1
22933,5
22934,1
22935,4
22936,3
22937,3
22938,37
22939,47
22940,11
22941,7
22942,5
22943,3
22944,11
22945,6
22946,85
22947,150
22948,1
22949,1
22950,1
22951,4
22952,1
22953,4
22954,1
22955,2
22956,7
22957,8
22958,73
22959,1
22960,1
22961,1
22962,1
22963,6
22964,1
22965,1
22966,2
22967,1
22968,2
22969,47
22970,6
22971,1
22972,4
22973,2
22974,2
22975,3
22976,3
22977,6
22978,2
22979,1
22980,1
22981,1
22982,1
22983,8
22984,3
22985,94
22986,13
22987,1
22988,19
22989,4
22990,20
22991,1
22992,13
22993,1
22994,1
22995,1
22996,1
22997,5
22998,1
22999,2
23000,4
23001,4
23002,1
23003,2
23004,1
23005,11
23006,1
23007,1
23008,5
23009,1
23010,4
23011,10
23012,1
23013,7
23014,1
23015,51
23016,11
23017,1
23018,18
23019,1
23020,1
23021,2
23022,1
23023,7
23024,5
23025,5
23026,13
23027,12
23028,4
23029,2
23030,1
23031,7
23032,127
23033,2
23034,4
23035,20
23036,3
23037,2
23038,1
23039,2
23040,2
23041,4
23042,35
23043,18
23044,6
23045,1
23046,1
23047,3
23048,1
23049,1
23050,2
23051,1
23052,4
23053,1
23054,5
23055,1
23056,3
23057,3
23058,4
23059,1
23060,1
23061,4
23062,5
23063,1
23064,19
23065,1
23066,2
23067,4
23068,3
23069,3
23070,19
23071,1
23072,2
23073,1
23074,2
23075,1
23076,38
23077,6
23078,45
23079,1
23080,2
23081,2
23082,4
23083,1
23084,17
23085,26
23086,2
23087,7
23088,33
23089,3
23090,3
23091,4
23092,6
23093,15
23094,6
23095,3
23096,1
23097,39
23098,2
23099,23
23100,1
23101,1
23102,13
23103,1
23104,3
23105,5
23106,1
23107,2
23108,1
23109,8
23110,1
23111,4
23112,2
23113,5
23114,12
23115,7
23116,1
23117,7
23118,1
23119,1
23120,1
23121,1
23122,1
23123,4
23124,99
23125,2
23126,2
23127,1
23128,1
23129,44
23130,1
23131,15
23132,1
23133,40
23134,2
23135,1
23136,1
23137,1
23138,3
23139,1
23140,2
23141,4
23142,10
23143,2
23144,16
23145,4
23146,1
23147,1
23148,5
23149,1
23150,83
23151,3
23152,2
23153,2
23154,1
23155,56
23156,2
23157,10
23158,1
23159,1
23160,1
23161,1
23162,1
23163,1
23164,1
23165,1
23166,1
23167,1
23168,1
23169,1
23170,3
23171,1
23172,3
23173,24
23174,1
23175,2
23176,3
23177,32
23178,1
23179,1
23180,2
23181,1
23182,1
23183,1
23184,2
23185,1
23186,1
23187,1
23188,4
23189,12
23190,26
23191,15
23192,10
23193,1
23194,8
23195,6
23196,9
23197,4
23198,14
23199,1
23200,1
23201,1
23202,1
23203,1
23204,1
23205,4
23206,1
23207,2
23208,2
23209,8
23210,22
23211,3
23212,1
23213,2
23214,3
23215,1
23216,1
23217,3
23218,4
23219,37
23220,6
23221,5
23222,3
23223,11
23224,1
23225,29
23226,1
23227,4
23228,6
23229,5
23230,2
23231,1
23232,6
23233,8
23234,227
23235,1
23236,1
23237,6
23238,28
23239,1
23240,1
23241,2
23242,1
23243,5
23244,11
23245,1
23246,1
23247,2
23248,7
23249,4
23250,2
23251,257
23252,1
23253,1
23254,1
23255,74
23256,4
23257,93
23258,106
23259,334
23260,77
23261,8
23262,2
23263,5
23264,3
23265,3
23266,1
23267,1
23268,2
23269,1
23270,1
23271,1
23272,1
23273,1
23274,2
23275,1
23276,2
23277,4
23278,9
23279,1
23280,5
23281,1
23282,1
23283,72
23284,1
23285,10
23286,5
23287,3
23288,19
23289,3
23290,1
23291,2
23292,32
23293,1
23294,5
23295,43
23296,11
23297,91
23298,1
23299,1
23300,1
23301,1
23302,1
23303,1
23304,1
23305,3
23306,1
23307,4
23308,1
23309,157
23310,1
23311,25
23312,16
23313,19
23314,4
23315,1
23316,2
23317,1
23318,24
23319,135
23320,7
23321,100
23322,8
23323,3
23324,5
23325,1
23326,1
23327,2
23328,1
23329,61
23330,1
23331,7
23332,2
23333,4
23334,1
23335,1
23336,2
23337,1
23338,11
23339,1
23340,1
23341,1
23342,8
23343,10
23344,1
23345,7
23346,1
23347,11
23348,4
23349,1
23350,2
23351,1
23352,5
23353,1
23354,3
23355,1
23356,6
23357,2
23358,1
23359,36
23360,3
23361,1
23362,1
23363,2
23364,2
23365,1
23366,2
23367,10
23368,2
23369,1
23370,3
23371,2
23372,1
23373,2
23374,5
23375,88
23376,2
23377,1
23378,2
23379,1
23380,2
23381,2
23382,1
23383,9
23384,2
23385,3
23386,1
23387,1
23388,3
23389,1
23390,2
23391,2
23392,3
23393,1
23394,2
23395,1
23396,3
23397,1
23398,9
23399,1
23400,2
23401,2
23402,2
23403,1
23404,1
23405,1
23406,12
23407,4
23408,12
23409,86
23410,29
23411,9
23412,2
23413,1
23414,3
23415,1
23416,1
23417,106
23418,5
23419,99
23420,1
23421,1
23422,22
23423,142
23424,76
23425,14
23426,9
23427,1
23428,5
23429,8
23430,8
23431,7
23432,5
23433,1
23434,5
23435,3
23436,13
23437,2
23438,1
23439,1
23440,1
23441,1
23442,4
23443,1
23444,4
23445,1
23446,8
23447,1
23448,5
23449,1
23450,7
23451,16
23452,1
23453,26
23454,3
23455,10
23456,1
23457,1
23458,52
23459,3
23460,2
23461,2
23462,6
23463,2
23464,1
23465,3
23466,1
23467,257
23468,215
23469,41
23470,67
23471,6
23472,1
23473,138
23474,1
23475,31
23476,1
23477,349
23478,1
23479,10
23480,190
23481,2
23482,1
23483,2
23484,1
23485,5
23486,46
23487,62
23488,54
23489,6
23490,39
23491,7
23492,1
23493,1
23494,5
23495,2
23496,4
23497,2
23498,1
23499,1
23500,3
23501,3
23502,1
23503,7
23504,5
23505,1
23506,26
23507,77
23508,40
23509,115
23510,34
23511,1
23512,114
23513,7
23514,10
23515,270
23516,14
23517,12
23518,34
23519,27
23520,11
23521,12
23522,8
23523,56
23524,18
23525,28
23526,8
23527,9
23528,6
23529,19
23530,1
23531,1
23532,507
23533,6
23534,17
23535,1
23536,6
23537,5
23538,1
23539,1
23540,2
23541,1
23542,7
23543,76
23544,9
23545,5
23546,2
23547,1
23548,4
23549,3
23550,40
23551,3
23552,4
23553,5
23554,1
23555,21
23556,2
23557,18
23558,1
23559,62
23560,3
23561,478
23562,1
23563,2
23564,71
23565,1
23566,1
23567,2
23568,2
23569,6
23570,1
23571,26
23572,132
23573,11
23574,40
23575,4
23576,9
23577,7
23578,1
23579,23
23580,9
23581,7
23582,3
23583,8
23584,1
23585,30
23586,1
23587,42
23588,2
23589,1
23590,7
23591,1
23592,1
23593,40
23594,37
23595,1
23596,2
23597,37
23598,48
23599,39
23600,130
23601,1
23602,57
23603,76
23604,9
23605,1
23606,1
23607,1
23608,1
23609,4
23610,2
23611,2
23612,2
23613,1
23614,10
23615,9
23616,22
23617,5
23618,7
23619,1
23620,3
23621,1
23622,1
23623,1
23624,594
23625,1
23626,5
23627,1
23628,5
23629,1
23630,2
23631,3
23632,1
23633,3
23634,1
23635,18
23636,1
23637,1
23638,1
23639,34
23640,2
23641,1
23642,2
23643,2
23644,3
23645,1
23646,2
23647,5
23648,3
23649,1
23650,6
23651,15
23652,3
23653,2
23654,3
23655,14
23656,1
23657,5
23658,1
23659,4
23660,1
23661,8
23662,2
23663,4
23664,48
23665,1
23666,34
23667,1
23668,1
23669,28
23670,2
23671,1
23672,4
23673,1
23674,1
23675,10
23676,64
23677,1
23678,4
23679,1
23680,1
23681,8
23682,1
23683,21
23684,2
23685,2
23686,5
23687,39
23688,1
23689,86
23690,1
23691,1
23692,2
23693,1
23694,2
23695,1
23696,1
23697,2
23698,1
23699,1
23700,1
23701,1
23702,1
23703,1
23704,2
23705,22
23706,1
23707,1
23708,3
23709,1
23710,1
23711,2
23712,1
23713,1
23714,1
23715,2
23716,3
23717,86
23718,5
23719,2
23720,81
23721,2
23722,1
23723,25
23724,13
23725,5
23726,1
23727,1
23728,1
23729,1
23730,13
23731,1
23732,3
23733,2
23734,1
23735,1
23736,2
23737,2
23738,10
23739,1
23740,1
23741,25
23742,3
23743,6
23744,1
23745,30
23746,7
23747,2
23748,2
23749,2
23750,2
23751,1
23752,5
23753,1
23754,1
23755,1
23756,4
23757,4
23758,19
23759,1
23760,1
23761,1
23762,21
23763,1
23764,1
23765,5
23766,1
23767,1
23768,2
23769,32
23770,1
23771,1
23772,3
23773,1
23774,12
23775,4
23776,2
23777,1
23778,5
23779,1
23780,2
23781,1
23782,61
23783,1
23784,1
23785,1
23786,3
23787,1
23788,1
23789,3
23790,2
23791,11
23792,1
23793,1
23794,1
23795,1
23796,3
23797,1
23798,1
23799,1
23800,14
23801,12
23802,16
23803,5
23804,2
23805,67
23806,5
23807,6
23808,5
23809,7
23810,20
23811,2
23812,4
23813,1
23814,1
23815,1
23816,3
23817,2
23818,22
23819,55
23820,128
23821,8
23822,1
23823,2
23824,1
23825,1
23826,1
23827,1
23828,1
23829,4
23830,1
23831,1
23832,4
23833,1
23834,110
23835,1
23836,2
23837,1
23838,2
23839,4
23840,1
23841,97
23842,1
23843,1
23844,1
23845,2
23846,23
23847,3
23848,1
23849,3
23850,17
23851,1
23852,2
23853,15
23854,2
23855,3
23856,12
23857,1
23858,1
23859,1
23860,4
23861,1
23862,3
23863,11
23864,2
23865,22
23866,10
23867,4
23868,13
23869,20
23870,1
23871,1
23872,1
23873,8
23874,5
23875,1
23876,1
23877,1
23878,1
23879,1
23880,26
23881,6
23882,2
23883,3
23884,7
23885,12
23886,1
23887,2
23888,1
23889,18
23890,2
23891,89
23892,2
23893,1
23894,1
23895,24
23896,1
23897,1
23898,1
23899,1
23900,1
23901,1
23902,1
23903,1
23904,1
23905,1
23906,1
23907,1
23908,1
23909,1
23910,1
23911,1
23912,1
23913,2
23914,1
23915,4
23916,1
23917,1
23918,1
23919,1
23920,1
23921,5
23922,1
23923,1
23924,9
23925,1
23926,2
23927,1
23928,4
23929,8
23930,46
23931,2
23932,1
23933,3
23934,11
23935,1
23936,13
23937,1
23938,1
23939,29
23940,1
23941,6
23942,3
23943,6
23944,6
23945,1
23946,1
23947,4
23948,3
23949,9
23950,1
23951,1
23952,1
23953,6
23954,1
23955,1
23956,2
23957,20
23958,1
23959,1
23960,1
23961,1
23962,1
23963,2
23964,10
23965,1
23966,1
23967,6
23968,2
23969,10
23970,2
23971,61
23972,2
23973,9
23974,4
23975,6
23976,11
23977,23
23978,1
23979,46
23980,4
23981,1
23982,1
23983,16
23984,2
23985,1
23986,3
23987,1
23988,1
23989,4
23990,4
23991,5
23992,1
23993,1
23994,3
23995,1
23996,64
23997,1
23998,21
23999,1
24000,2
24001,1
24002,1
24003,1
24004,46
24005,1
24006,1
24007,2
24008,31
24009,9
24010,1
24011,4
24012,1
24013,1
24014,6
24015,1
24016,2
24017,2
24018,1
24019,1
24020,3
24021,22
24022,1
24023,12
24024,2
24025,11
24026,1
24027,2
24028,1
24029,2
24030,5
24031,120
24032,39
24033,1
24034,1
24035,1
24036,1
24037,1
24038,1
24039,1
24040,1
24041,1
24042,1
24043,6
24044,4
24045,47
24046,3
24047,2
24048,1
24049,1
24050,1
24051,2
24052,2
24053,2
24054,2
24055,4
24056,4
24057,24
24058,2
24059,2
24060,1
24061,1
24062,4
24063,2
24064,5
24065,5
24066,1
24067,1
24068,1
24069,2
24070,1
24071,4
24072,5
24073,3
24074,1
24075,1
24076,3
24077,1
24078,8
24079,1
24080,1
24081,1
24082,1
24083,3
24084,1
24085,1
24086,5
24087,8
24088,34
24089,3
24090,1
24091,2
24092,5
24093,13
24094,2
24095,11
24096,1
24097,6
24098,15
24099,2
24100,83
24101,312
24102,10
24103,65
24104,11
24105,14
24106,198
24107,34
24108,1
24109,19
24110,2
24111,2
24112,2
24113,50
24114,27
24115,1
24116,1
24117,2
24118,1
24119,1
24120,3
24121,1
24122,1
24123,1
24124,7
24125,1
24126,9
24127,1
24128,4
24129,12
24130,192
24131,89
24132,2
24133,59
24134,115
24135,161
24136,7
24137,24
24138,56
24139,8
24140,11
24141,5
24142,2
24143,31
24144,26
24145,2
24146,85
24147,99
24148,16
24149,27
24150,120
24151,2
24152,17
24153,28
24154,25
24155,17
24156,2
24157,18
24158,5
24159,16
24160,2
24161,232
24162,9
24163,57
24164,10
24165,19
24166,20
24167,6
24168,28
24169,2
24170,1
24171,1
24172,3
24173,23
24174,2
24175,13
24176,15
24177,137
24178,2
24179,53
24180,7
24181,28
24182,41
24183,59
24184,15
24185,20
24186,1
24187,6
24188,67
24189,7
24190,10
24191,2
24192,14
24193,4
24194,4
24195,2
24196,2
24197,3
24198,3
24199,3
24200,1
24201,2
24202,3
24203,1
24204,1
24205,1
24206,13
24207,2
24208,1
24209,4
24210,1
24211,5
24212,2
24213,1
24214,30
24215,2
24216,1
24217,1
24218,4
24219,1
24220,2
24221,4
24222,7
24223,2
24224,3
24225,1
24226,9
24227,1
24228,1
24229,1
24230,1
24231,3
24232,1
24233,4
24234,3
24235,28
24236,1
24237,27
24238,79
24239,2
24240,8
24241,29
24242,12
24243,1
24244,3
24245,78
24246,4
24247,1
24248,9
24249,1
24250,3
24251,3
24252,6
24253,1
24254,3
24255,1
24256,1
24257,1
24258,4
24259,1
24260,1
24261,84
24262,1
24263,1
24264,3
24265,2
24266,5
24267,1
24268,10
24269,1
24270,1
24271,18
24272,110
24273,209
24274,10
24275,1
24276,3
24277,1
24278,5
24279,5
24280,17
24281,2
24282,2
24283,1
24284,6
24285,1
24286,1
24287,1
24288,1
24289,1
24290,1
24291,3
24292,1
24293,5
24294,4
24295,1
24296,1
24297,9
24298,1
24299,2
24300,1
24301,1
24302,1
24303,2
24304,12
24305,9
24306,1
24307,259
24308,1
24309,1
24310,1
24311,1
24312,26
24313,11
24314,1
24315,1
24316,30
24317,63
24318,1
24319,1
24320,1
24321,2
24322,1
24323,3
24324,1
24325,2
24326,4
24327,10
24328,1
24329,16
24330,1
24331,1
24332,10
24333,1
24334,1
24335,14
24336,1
24337,1
24338,7
24339,13
24340,50
24341,4
24342,17
24343,65
24344,4
24345,23
24346,1
24347,6
24348,3
24349,16
24350,1
24351,4
24352,2
24353,4
24354,1
24355,5
24356,1
24357,1
24358,1
24359,5
24360,81
24361,142
24362,12
24363,1
24364,1
24365,7
24366,2
24367,11
24368,1
24369,10
24370,1
24371,1
24372,1
24373,1
24374,1
24375,1
24376,1
24377,12
24378,1
24379,5
24380,1
24381,1
24382,6
24383,27
24384,7
24385,7
24386,2
24387,1
24388,1
24389,1
24390,2
24391,3
24392,1
24393,1
24394,1
24395,1
24396,14
24397,1
24398,35
24399,5
24400,5
24401,3
24402,164
24403,3
24404,4
24405,2
24406,2
24407,2
24408,1
24409,2
24410,1
24411,1
24412,1
24413,1
24414,1
24415,33
24416,3
24417,1
24418,2
24419,792
24420,10
24421,1
24422,3
24423,14
24424,1
24425,2
24426,2
24427,31
24428,2
24429,1
24430,15
24431,3
24432,1
24433,4
24434,53
24435,23
24436,1
24437,1
24438,2
24439,1
24440,24
24441,1
24442,1
24443,24
24444,2
24445,4
24446,226
24447,5
24448,74
24449,77
24450,41
24451,14
24452,19
24453,24
24454,22
24455,52
24456,34
24457,2
24458,85
24459,14
24460,3
24461,19
24462,77
24463,43
24464,36
24465,9
24466,2
24467,68
24468,6
24469,210
24470,4
24471,8
24472,5
24473,17
24474,89
24475,124
24476,3
24477,60
24478,100
24479,12
24480,51
24481,151
24482,10
24483,4
24484,23
24485,69
24486,48
24487,108
24488,7
24489,132
24490,63
24491,22
24492,52
24493,9
24494,75
24495,4
24496,7
24497,148
24498,100
24499,9
24500,22
24501,41
24502,30
24503,3
24504,59
24505,19
24506,37
24507,5
24508,9
24509,21
24510,264
24511,4
24512,9
24513,4
24514,5
24515,493
24516,66
24517,175
24518,39
24519,2
24520,60
24521,11
24522,64
24523,246
24524,15
24525,21
24526,10
24527,28
24528,102
24529,232
24530,4
24531,121
24532,78
24533,27
24534,15
24535,83
24536,148
24537,34
24538,10
24539,70
24540,7
24541,2
24542,152
24543,113
24544,236
24545,8
24546,89
24547,76
24548,8
24549,87
24550,610
24551,12
24552,135
24553,15
24554,5
24555,3
24556,27
24557,18
24558,68
24559,12
24560,7
24561,20
24562,2
24563,30
24564,10
24565,10
24566,27
24567,16
24568,61
24569,116
24570,3
24571,11
24572,7
24573,61
24574,35
24575,10
24576,17
24577,13
24578,32
24579,37
24580,72
24581,3
24582,28
24583,38
24584,103
24585,20
24586,4
24587,41
24588,42
24589,16
24590,16
24591,21
24592,30
24593,8
24594,6
24595,78
24596,7
24597,5
24598,257
24599,21
24600,106
24601,56
24602,5
24603,27
24604,51
24605,53
24606,35
24607,8
24608,15
24609,62
24610,351
24611,3
24612,98
24613,26
24614,46
24615,25
24616,36
24617,31
24618,38
24619,77
24620,54
24621,125
24622,19
24623,43
24624,42
24625,41
24626,49
24627,9
24628,31
24629,26
24630,81
24631,68
24632,21
24633,3
24634,27
24635,3
24636,120
24637,38
24638,15
24639,22
24640,17
24641,4
24642,3
24643,15
24644,75
24645,2
24646,79
24647,9
24648,11
24649,8
24650,2
24651,1
24652,8
24653,1
24654,1
24655,53
24656,101
24657,23
24658,8
24659,1
24660,4
24661,1
24662,1
24663,2
24664,2
24665,4
24666,3
24667,14
24668,2
24669,14
24670,9
24671,18
24672,7
24673,3
24674,5
24675,1
24676,2
24677,1
24678,5
24679,3
24680,7
24681,4
24682,18
24683,7
24684,3
24685,1
24686,7
24687,1
24688,82
24689,1
24690,3
24691,3
24692,143
24693,1
24694,1
24695,27
24696,1
24697,3
24698,5
24699,2
24700,25
24701,15
24702,2
24703,7
24704,1
24705,3
24706,2
24707,16
24708,4
24709,8
24710,7
24711,3
24712,13
24713,47
24714,63
24715,20
24716,96
24717,8
24718,136
24719,15
24720,89
24721,2
24722,25
24723,10
24724,6
24725,105
24726,4
24727,5
24728,4
24729,27
24730,3
24731,2
24732,3
24733,5
24734,5
24735,60
24736,5
24737,1
24738,2
24739,1
24740,16
24741,2
24742,270
24743,80
24744,40
24745,11
24746,74
24747,24
24748,11
24749,173
24750,10
24751,21
24752,2
24753,1
24754,4
24755,1
24756,5
24757,1
24758,1
24759,4
24760,1
24761,1
24762,43
24763,1
24764,6
24765,8
24766,43
24767,1
24768,1
24769,2
24770,22
24771,1
24772,1
24773,1
24774,1
24775,1
24776,11
24777,1
24778,2
24779,1
24780,1
24781,2
24782,5
24783,2
24784,10
24785,6
24786,1
24787,6
24788,3
24789,2
24790,6
24791,175
24792,9
24793,1
24794,4
24795,8
24796,1
24797,1
24798,1
24799,1
24800,1
24801,4
24802,1
24803,2
24804,2
24805,18
24806,8
24807,22
24808,12
24809,42
24810,2
24811,83
24812,51
24813,1
24814,3
24815,1
24816,1
24817,3
24818,3
24819,5
24820,2
24821,1
24822,8
24823,55
24824,7
24825,1
24826,1
24827,1
24828,51
24829,2
24830,59
24831,12
24832,7
24833,2
24834,2
24835,1
24836,8
24837,1
24838,1
24839,3
24840,2
24841,7
24842,5
24843,2
24844,2
24845,2
24846,2
24847,1
24848,1
24849,1
24850,1
24851,6
24852,8
24853,2
24854,1
24855,1
24856,1
24857,2
24858,1
24859,36
24860,1
24861,20
24862,4
24863,1
24864,18
24865,1
24866,4
24867,1
24868,3
24869,1
24870,10
24871,67
24872,11
24873,1
24874,1
24875,2
24876,1
24877,14
24878,12
24879,54
24880,1
24881,211
24882,1
24883,3
24884,121
24885,4
24886,46
24887,7
24888,28
24889,5
24890,38
24891,20
24892,3
24893,3
24894,2
24895,41
24896,9
24897,2
24898,1
24899,1
24900,1
24901,1
24902,75
24903,2
24904,139
24905,1
24906,4
24907,2
24908,16
24909,14
24910,1
24911,1
24912,1
24913,2
24914,4
24915,1
24916,4
24917,230
24918,38
24919,2
24920,1
24921,13
24922,9
24923,6
24924,1
24925,1
24926,5
24927,4
24928,4
24929,17
24930,6
24931,26
24932,2
24933,2
24934,3
24935,3
24936,4
24937,1
24938,1
24939,6
24940,12
24941,1
24942,1
24943,12
24944,4
24945,1
24946,2
24947,2
24948,4
24949,3
24950,1
24951,11
24952,4
24953,8
24954,5
24955,4
24956,3
24957,5
24958,3
24959,12
24960,2
24961,10
24962,7
24963,1
24964,1
24965,1
24966,1
24967,1
24968,12
24969,1
24970,1
24971,4
24972,1
24973,1
24974,2
24975,6
24976,1
24977,1
24978,1
24979,1
24980,2
24981,1
24982,1
24983,1
24984,1
24985,2
24986,7
24987,17
24988,14
24989,1
24990,2
24991,1
24992,1
24993,1
24994,2
24995,1
24996,2
24997,3
24998,4
24999,3
25000,32
25001,1
25002,21
25003,1
25004,3
25005,48
25006,4
25007,13
25008,1
25009,1
25010,7
25011,2
25012,1
25013,1
25014,3
25015,1
25016,1
25017,3
25018,1
25019,1
25020,1
25021,1
25022,7
25023,2
25024,10
25025,5
25026,1
25027,1
25028,1
25029,1
25030,50
25031,3
25032,9
25033,1
25034,1
25035,1
25036,12
25037,1
25038,3
25039,2
25040,106
25041,2
25042,3
25043,1
25044,10
25045,1
25046,2
25047,4
25048,6
25049,97
25050,7
25051,2
25052,4
25053,5
25054,2
25055,1
25056,1
25057,1
25058,3
25059,2
25060,3
25061,29
25062,1
25063,3
25064,2
25065,1
25066,18
25067,1
25068,1
25069,1
25070,1
25071,8
25072,2
25073,20
25074,28
25075,53
25076,22
25077,4
25078,3
25079,5
25080,1
25081,34
25082,37
25083,5
25084,10
25085,1
25086,2
25087,1
25088,28
25089,2
25090,21
25091,1
25092,2
25093,3
25094,1
25095,1
25096,2
25097,1
25098,1
25099,61
25100,7
25101,1
25102,75
25103,1
25104,1
25105,2
25106,2
25107,1
25108,1
25109,5
25110,3
25111,1
25112,2
25113,5
25114,3
25115,1
25116,4
25117,1
25118,249
25119,1
25120,26
25121,1
25122,43
25123,1
25124,1
25125,1
25126,1
25127,1
25128,1
25129,2
25130,1
25131,1
25132,45
25133,13
25134,9
25135,1
25136,3
25137,1
25138,1
25139,1
25140,1
25141,1
25142,14
25143,1
25144,6
25145,25
25146,2
25147,1
25148,2
25149,3
25150,20
25151,2
25152,1
25153,22
25154,1
25155,8
25156,1
25157,1
25158,8
25159,1
25160,2
25161,2
25162,2
25163,1
25164,1
25165,1
25166,7
25167,3
25168,9
25169,1
25170,5
25171,16
25172,1
25173,2
25174,1
25175,6
25176,1
25177,29
25178,2
25179,1
25180,1
25181,1
25182,3
25183,1
25184,5
25185,3
25186,1
25187,24
25188,221
25189,1
25190,1
25191,60
25192,1
25193,2
25194,1
25195,1
25196,1
25197,4
25198,1
25199,1
25200,2
25201,1
25202,11
25203,15
25204,1
25205,82
25206,1
25207,3
25208,3
25209,10
25210,2
25211,8
25212,2
25213,2
25214,1
25215,2
25216,2
25217,61
25218,1
25219,3
25220,9
25221,6
25222,9
25223,1
25224,13
25225,34
25226,9
25227,3
25228,3
25229,1
25230,1
25231,6
25232,20
25233,2
25234,2
25235,1
25236,4
25237,2
25238,3
25239,31
25240,4
25241,6
25242,1
25243,20
25244,4
25245,2
25246,15
25247,54
25248,3
25249,2
25250,76
25251,2
25252,1
25253,2
25254,2
25255,1
25256,5
25257,4
25258,14
25259,7
25260,5
25261,34
25262,2
25263,2
25264,1
25265,3
25266,1
25267,1
25268,1
25269,3
25270,1
25271,1
25272,7
25273,1
25274,21
25275,1
25276,1
25277,2
25278,7
25279,12
25280,12
25281,4
25282,21
25283,5
25284,2
25285,11
25286,10
25287,7
25288,2
25289,3
25290,104
25291,13
25292,10
25293,5
25294,1
25295,2
25296,4
25297,3
25298,5
25299,5
25300,5
25301,5
25302,6
25303,1
25304,1
25305,7
25306,1
25307,3
25308,9
25309,6
25310,3
25311,2
25312,1
25313,1
25314,1
25315,1
25316,2
25317,1
25318,2
25319,1
25320,1
25321,1
25322,6
25323,1
25324,1
25325,2
25326,8
25327,1
25328,20
25329,12
25330,10
25331,1
25332,2
25333,20
25334,3
25335,1
25336,1
25337,1
25338,50
25339,1
25340,1
25341,1
25342,1
25343,15
25344,1
25345,5
25346,3
25347,46
25348,10
25349,61
25350,1
25351,1
25352,1
25353,1
25354,1
25355,1
25356,1
25357,6
25358,2
25359,7
25360,5
25361,1
25362,10
25363,1
25364,1
25365,1
25366,4
25367,2
25368,14
25369,5
25370,5
25371,31
25372,3
25373,6
25374,3
25375,17
25376,5
25377,2
25378,3
25379,18
25380,5
25381,7
25382,36
25383,1
25384,3
25385,3
25386,23
25387,1
25388,35
25389,1
25390,4
25391,1
25392,1
25393,4
25394,1
25395,1
25396,8
25397,1
25398,1
25399,3
25400,1
25401,20
25402,1
25403,2
25404,1
25405,1
25406,3
25407,4
25408,1
25409,1
25410,2
25411,2
25412,1
25413,1
25414,1
25415,43
25416,1
25417,16
25418,3
25419,19
25420,1
25421,1
25422,3
25423,1
25424,1
25425,3
25426,1
25427,2
25428,6
25429,49
25430,5
25431,2
25432,16
25433,1
25434,1
25435,2
25436,1
25437,40
25438,21
25439,1
25440,6
25441,1
25442,4
25443,1
25444,2
25445,1
25446,1
25447,1
25448,1
25449,3
25450,1
25451,1
25452,1
25453,1
25454,1
25455,2
25456,2
25457,1
25458,1
25459,1
25460,1
25461,1
25462,3
25463,5
25464,25
25465,2
25466,2
25467,2
25468,2
25469,1
25470,1
25471,1
25472,1
25473,5
25474,1
25475,1
25476,1
25477,12
25478,1
25479,1
25480,1
25481,4
25482,1
25483,1
25484,1
25485,2
25486,10
25487,10
25488,3
25489,8
25490,1
25491,9
25492,6
25493,1
25494,1
25495,1
25496,3
25497,1
25498,1
25499,1
25500,1
25501,3
25502,9
25503,1
25504,1
25505,2
25506,3
25507,16
25508,2
25509,1
25510,9
25511,1
25512,2
25513,3
25514,1
25515,5
25516,1
25517,5
25518,1
25519,19
25520,1
25521,17
25522,1
25523,1
25524,8
25525,7
25526,1
25527,1
25528,2
25529,1
25530,1
25531,23
25532,26
25533,2
25534,1
25535,1
25536,8
25537,120
25538,1
25539,42
25540,1
25541,6
25542,6
25543,11
25544,1
25545,3
25546,15
25547,3
25548,5
25549,12
25550,1
25551,4
25552,1
25553,16
25554,21
25555,1
25556,1
25557,57
25558,129
25559,1
25560,47
25561,217
25562,57
25563,1
25564,24
25565,1
25566,3
25567,2
25568,2
25569,7
25570,1
25571,3
25572,72
25573,78
25574,1
25575,3
25576,1
25577,39
25578,1
25579,1
25580,1
25581,1
25582,1
25583,1
25584,1
25585,4
25586,1
25587,11
25588,3
25589,3
25590,1
25591,1
25592,2
25593,6
25594,1
25595,137
25596,4
25597,5
25598,9
25599,110
25600,10
25601,1
25602,4
25603,48
25604,1
25605,1
25606,1
25607,2
25608,1
25609,4
25610,1
25611,15
25612,1
25613,1
25614,1
25615,2
25616,1
25617,5
25618,1
25619,1
25620,1
25621,4
25622,4
25623,1
25624,1
25625,11
25626,1
25627,1
25628,3
25629,21
25630,2
25631,6
25632,1
25633,22
25634,9
25635,3
25636,48
25637,1
25638,1
25639,1
25640,2
25641,1
25642,9
25643,1
25644,1
25645,2
25646,46
25647,1
25648,1
25649,125
25650,1
25651,6
25652,123
25653,3
25654,2
25655,1
25656,13
25657,4
25658,12
25659,2
25660,1
25661,2
25662,4
25663,30
25664,44
25665,9
25666,2
25667,1
25668,11
25669,2
25670,2
25671,1
25672,1
25673,1
25674,6
25675,1
25676,5
25677,6
25678,1
25679,1
25680,4
25681,7
25682,1
25683,1
25684,20
25685,1
25686,1
25687,1
25688,7
25689,56
25690,1
25691,1
25692,1
25693,3
25694,1
25695,4
25696,22
25697,32
25698,1
25699,1
25700,4
25701,1
25702,19
25703,5
25704,1
25705,1
